2026-02-05T01:57:17.000000000Z [inf]  Starting Container
2026-02-05T01:58:00.866332486Z [err]      _readyState: 3,
2026-02-05T01:58:00.866334934Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:00.866335163Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:00.866339486Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.866341215Z [err]    },
2026-02-05T01:58:00.866343437Z [err]      _closeTimer: null,
2026-02-05T01:58:00.866344241Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:00.866344869Z [err]      _closeFrameSent: false,
2026-02-05T01:58:00.866348487Z [err]      _closeCode: 1006,
2026-02-05T01:58:00.866349296Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.866349474Z [err]    },
2026-02-05T01:58:00.866350859Z [err]      _receiver: null,
2026-02-05T01:58:00.866359574Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:00.866359667Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.866359751Z [err]      _closeTimer: null,
2026-02-05T01:58:00.866359757Z [err]        error: [Function],
2026-02-05T01:58:00.866363376Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:00.866364457Z [err]      _sender: null,
2026-02-05T01:58:00.866368535Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.866370002Z [err]      _sender: null,
2026-02-05T01:58:00.866374723Z [err]      _extensions: {},
2026-02-05T01:58:00.866376371Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.866377076Z [err]      _protocol: '',
2026-02-05T01:58:00.866378049Z [err]  }
2026-02-05T01:58:00.866379631Z [err]      _socket: null,
2026-02-05T01:58:00.866381341Z [err]        message: [Function],
2026-02-05T01:58:00.866382536Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.866382878Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.866388654Z [err]        error: [Function],
2026-02-05T01:58:00.866390764Z [err]      _paused: false,
2026-02-05T01:58:00.866390982Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.866393471Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.866394717Z [err]      _socket: null,
2026-02-05T01:58:00.866395705Z [err]  Failed to create demo user: ErrorEvent {
2026-02-05T01:58:00.866397970Z [err]        close: [Function],
2026-02-05T01:58:00.866398111Z [err]      _readyState: 3,
2026-02-05T01:58:00.866398803Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:00.866401895Z [err]        message: [Function],
2026-02-05T01:58:00.866404109Z [err]      _extensions: {},
2026-02-05T01:58:00.866408164Z [err]      _isServer: false,
2026-02-05T01:58:00.866408810Z [err]      _protocol: '',
2026-02-05T01:58:00.866409172Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:00.866413104Z [err]        close: [Function],
2026-02-05T01:58:00.866413157Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:00.866413252Z [err]      _receiver: null,
2026-02-05T01:58:00.866413798Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.866414456Z [err]        open: [Function]
2026-02-05T01:58:00.866420606Z [err]      _redirects: 0,
2026-02-05T01:58:00.866421446Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:00.866423002Z [err]      _readyState: 3,
2026-02-05T01:58:00.866424858Z [err]      _paused: false,
2026-02-05T01:58:00.866426325Z [err]        open: [Function]
2026-02-05T01:58:00.866429513Z [err]      },
2026-02-05T01:58:00.866430465Z [err]      _autoPong: true,
2026-02-05T01:58:00.866431043Z [err]      _isServer: false,
2026-02-05T01:58:00.866435620Z [err]      _receiver: null,
2026-02-05T01:58:00.866441269Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.866442634Z [err]      _eventsCount: 4,
2026-02-05T01:58:00.866444609Z [err]      _redirects: 0,
2026-02-05T01:58:00.866448428Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.866452188Z [err]      _maxListeners: undefined,
2026-02-05T01:58:00.866453761Z [err]      _autoPong: true,
2026-02-05T01:58:00.866455456Z [err]      _req: null,
2026-02-05T01:58:00.866460870Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.866461554Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:00.866468008Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.866470908Z [err]      _closeCode: 1006,
2026-02-05T01:58:00.866478950Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:00.866486518Z [err]      _closeFrameSent: false,
2026-02-05T01:58:00.866503335Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.866511007Z [err]      _closeTimer: null,
2026-02-05T01:58:00.866518744Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.866526674Z [err]      _extensions: {},
2026-02-05T01:58:00.868029723Z [err]      _socket: null,
2026-02-05T01:58:00.868039610Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.868047047Z [err]      _isServer: false,
2026-02-05T01:58:00.868053553Z [err]      _redirects: 0,
2026-02-05T01:58:00.868059980Z [err]      _autoPong: true,
2026-02-05T01:58:00.868066526Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.868072674Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.868079037Z [err]      _req: null,
2026-02-05T01:58:00.868085277Z [err]      [Symbol(shapeMode)]: false,
2026-02-05T01:58:00.868092275Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:00.868099954Z [err]    },
2026-02-05T01:58:00.868106327Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:00.868112615Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.868117780Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.868123550Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:00.868129224Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:00.868138234Z [err]      [errors]: [ [Error], [Error] ]
2026-02-05T01:58:00.868144960Z [err]    },
2026-02-05T01:58:00.868151375Z [err]    [Symbol(kMessage)]: ''
2026-02-05T01:58:00.868157283Z [err]  }
2026-02-05T01:58:00.868163562Z [inf]  1:58:00 AM [express] GET /api/surprise-giveaways/campaigns 200 in 58ms :: [{"id":"weekly-kindness-su…
2026-02-05T01:58:00.868169068Z [err]  Failed to create demo user: ErrorEvent {
2026-02-05T01:58:00.870127126Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:00.870132914Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:00.870136688Z [err]        error: [Function],
2026-02-05T01:58:00.870140530Z [err]        message: [Function],
2026-02-05T01:58:00.870145250Z [err]        close: [Function],
2026-02-05T01:58:00.870148941Z [err]        open: [Function]
2026-02-05T01:58:00.870155607Z [err]      },
2026-02-05T01:58:00.870159544Z [err]      _eventsCount: 4,
2026-02-05T01:58:00.870167018Z [err]      _maxListeners: undefined,
2026-02-05T01:58:00.870173424Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:00.870177592Z [err]      _closeCode: 1006,
2026-02-05T01:58:00.870181428Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:00.870185193Z [err]      _closeFrameSent: false,
2026-02-05T01:58:00.870189226Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.870193527Z [err]      _closeTimer: null,
2026-02-05T01:58:00.870198094Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.870205622Z [err]      _extensions: {},
2026-02-05T01:58:00.870210038Z [err]      _paused: false,
2026-02-05T01:58:00.870213718Z [err]      _protocol: '',
2026-02-05T01:58:00.870217390Z [err]      _readyState: 3,
2026-02-05T01:58:00.870221791Z [err]      _receiver: null,
2026-02-05T01:58:00.870225447Z [err]      _sender: null,
2026-02-05T01:58:00.870228919Z [err]      _socket: null,
2026-02-05T01:58:00.870235415Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.870239620Z [err]      _isServer: false,
2026-02-05T01:58:00.870247526Z [err]      _redirects: 0,
2026-02-05T01:58:00.870505706Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:00.870507122Z [err]      _autoPong: true,
2026-02-05T01:58:00.870516920Z [err]      [errors]: [ [Error], [Error] ]
2026-02-05T01:58:00.870525124Z [err]    },
2026-02-05T01:58:00.870528131Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.870533369Z [err]    [Symbol(kMessage)]: ''
2026-02-05T01:58:00.870540137Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.870542830Z [err]  }
2026-02-05T01:58:00.870550254Z [err]      _req: null,
2026-02-05T01:58:00.870552071Z [inf]  1:58:00 AM [express] GET /api/posts 500 in 56ms :: {"message":""}
2026-02-05T01:58:00.870559944Z [err]      [Symbol(shapeMode)]: false,
2026-02-05T01:58:00.870561130Z [err]  Failed to get reward offers: ErrorEvent {
2026-02-05T01:58:00.870570680Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:00.870571227Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:00.870580730Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:00.870581271Z [err]    },
2026-02-05T01:58:00.870587976Z [err]      _redirects: 0,
2026-02-05T01:58:00.870596165Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:00.870597918Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:00.870602360Z [err]      _autoPong: true,
2026-02-05T01:58:00.870606166Z [err]        error: [Function],
2026-02-05T01:58:00.870607017Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.870612722Z [err]        message: [Function],
2026-02-05T01:58:00.870615446Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.870616974Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.870625952Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.870626501Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:00.870633583Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:00.870633597Z [err]      _req: null,
2026-02-05T01:58:00.870636304Z [err]        error: [Function],
2026-02-05T01:58:00.870640422Z [err]      [Symbol(shapeMode)]: false,
2026-02-05T01:58:00.870648146Z [err]        message: [Function],
2026-02-05T01:58:00.870648344Z [err]      _closeCode: 1006,
2026-02-05T01:58:00.870649823Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:00.870651763Z [err]      _eventsCount: 4,
2026-02-05T01:58:00.870652437Z [err]      _req: null,
2026-02-05T01:58:00.870661192Z [err]        close: [Function],
2026-02-05T01:58:00.870664317Z [err]    [Symbol(kMessage)]: ''
2026-02-05T01:58:00.870665221Z [err]      _maxListeners: undefined,
2026-02-05T01:58:00.870669761Z [err]      [Symbol(shapeMode)]: false,
2026-02-05T01:58:00.870671991Z [err]      _paused: false,
2026-02-05T01:58:00.870676319Z [err]        open: [Function]
2026-02-05T01:58:00.870676526Z [err]  }
2026-02-05T01:58:00.870681990Z [err]      _protocol: '',
2026-02-05T01:58:00.870687010Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:00.870687183Z [err]        close: [Function],
2026-02-05T01:58:00.870687967Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:00.870688602Z [err]      _redirects: 0,
2026-02-05T01:58:00.870690602Z [inf]  1:58:00 AM [express] GET /api/rewards/offers/all/all 500 in 57ms :: {"message":"Failed to get reward…
2026-02-05T01:58:00.870691560Z [err]      },
2026-02-05T01:58:00.870693771Z [err]      _isServer: false,
2026-02-05T01:58:00.870695050Z [err]      _readyState: 3,
2026-02-05T01:58:00.870703400Z [err]      _autoPong: true,
2026-02-05T01:58:00.870703922Z [err]      _eventsCount: 4,
2026-02-05T01:58:00.870706361Z [err]        open: [Function]
2026-02-05T01:58:00.870706758Z [err]      _receiver: null,
2026-02-05T01:58:00.870706842Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:00.870707949Z [err]  [SchoolConfigService] Error fetching level for user student-001: ErrorEvent {
2026-02-05T01:58:00.870712780Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.870715824Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.870716960Z [err]      _maxListeners: undefined,
2026-02-05T01:58:00.870720877Z [err]      _sender: null,
2026-02-05T01:58:00.870721876Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:00.870722584Z [err]      [errors]: [ [Error], [Error] ]
2026-02-05T01:58:00.870723940Z [err]      _closeTimer: null,
2026-02-05T01:58:00.870726982Z [err]      },
2026-02-05T01:58:00.870731522Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.870734261Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:00.870739100Z [err]    },
2026-02-05T01:58:00.870739409Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.870740888Z [err]    },
2026-02-05T01:58:00.870744282Z [err]      _socket: null,
2026-02-05T01:58:00.870744809Z [err]      _closeFrameSent: false,
2026-02-05T01:58:00.870747531Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:00.870752134Z [err]      _closeTimer: null,
2026-02-05T01:58:00.870752204Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:00.870756150Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.870760702Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.870761869Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.870764004Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.870773360Z [err]      _extensions: {},
2026-02-05T01:58:00.870774156Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.870775360Z [err]      _extensions: {},
2026-02-05T01:58:00.870782700Z [err]      _paused: false,
2026-02-05T01:58:00.870790994Z [err]      _closeCode: 1006,
2026-02-05T01:58:00.870791357Z [err]      _protocol: '',
2026-02-05T01:58:00.870799017Z [err]      _readyState: 3,
2026-02-05T01:58:00.870804782Z [err]      _receiver: null,
2026-02-05T01:58:00.870811642Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:00.870813044Z [err]      _sender: null,
2026-02-05T01:58:00.870822080Z [err]      _socket: null,
2026-02-05T01:58:00.870824435Z [err]      _closeFrameSent: false,
2026-02-05T01:58:00.870829550Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.870833834Z [err]      _isServer: false,
2026-02-05T01:58:00.871942012Z [err]    },
2026-02-05T01:58:00.871966462Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:00.871971907Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.871977013Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.871984168Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:00.871988764Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:00.871993180Z [err]      [errors]: [ [Error], [Error] ]
2026-02-05T01:58:00.871998260Z [err]    },
2026-02-05T01:58:00.872002996Z [err]    [Symbol(kMessage)]: ''
2026-02-05T01:58:00.872008064Z [err]  }
2026-02-05T01:58:00.872012970Z [inf]  1:58:00 AM [express] GET /api/school-level/config 200 in 80ms :: {"level":"high_school","displayName…
2026-02-05T01:58:00.872017495Z [err]  Error fetching user: ErrorEvent {
2026-02-05T01:58:00.872021516Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:00.872025872Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:00.872030354Z [err]        error: [Function],
2026-02-05T01:58:00.872034848Z [err]        message: [Function],
2026-02-05T01:58:00.872038743Z [err]        close: [Function],
2026-02-05T01:58:00.872042820Z [err]        open: [Function]
2026-02-05T01:58:00.872047351Z [err]      },
2026-02-05T01:58:00.872051423Z [err]      _eventsCount: 4,
2026-02-05T01:58:00.872056058Z [err]      _maxListeners: undefined,
2026-02-05T01:58:00.872060496Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:00.872064569Z [err]      _closeCode: 1006,
2026-02-05T01:58:00.872069292Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:00.872073432Z [err]      _closeFrameSent: false,
2026-02-05T01:58:00.872077591Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.872082240Z [err]      _closeTimer: null,
2026-02-05T01:58:00.872085975Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.872090005Z [err]      _extensions: {},
2026-02-05T01:58:00.872094330Z [err]      _paused: false,
2026-02-05T01:58:00.872098728Z [err]      _protocol: '',
2026-02-05T01:58:00.872103257Z [err]      _readyState: 3,
2026-02-05T01:58:00.872107669Z [err]      _receiver: null,
2026-02-05T01:58:00.872112212Z [err]      _sender: null,
2026-02-05T01:58:00.872116980Z [err]      _socket: null,
2026-02-05T01:58:00.872120952Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.872125608Z [err]      _isServer: false,
2026-02-05T01:58:00.872131003Z [err]      _redirects: 0,
2026-02-05T01:58:00.872135463Z [err]      _autoPong: true,
2026-02-05T01:58:00.872141027Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.872145380Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.872149361Z [err]      _req: null,
2026-02-05T01:58:00.872154099Z [err]      [Symbol(shapeMode)]: false,
2026-02-05T01:58:00.872157889Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:00.872161810Z [err]    },
2026-02-05T01:58:00.872166260Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:00.872171309Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.872175772Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.872179643Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:00.872183634Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:00.872187760Z [err]      [errors]: [ [Error], [Error] ]
2026-02-05T01:58:00.872192201Z [err]    },
2026-02-05T01:58:00.872196675Z [err]    [Symbol(kMessage)]: ''
2026-02-05T01:58:00.872202114Z [err]  }
2026-02-05T01:58:00.872206284Z [inf]  1:58:00 AM [express] GET /api/auth/user 500 in 76ms :: {"message":"Failed to fetch user"}
2026-02-05T01:58:00.872209969Z [err]  COPPA enforcement error: ErrorEvent {
2026-02-05T01:58:00.872213942Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:00.872218507Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:00.872222847Z [err]        error: [Function],
2026-02-05T01:58:00.872227221Z [err]        message: [Function],
2026-02-05T01:58:00.872231460Z [err]        close: [Function],
2026-02-05T01:58:00.872235752Z [err]        open: [Function]
2026-02-05T01:58:00.872240040Z [err]      },
2026-02-05T01:58:00.872244727Z [err]      _eventsCount: 4,
2026-02-05T01:58:00.872254097Z [err]      _maxListeners: undefined,
2026-02-05T01:58:00.872258296Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:00.872262581Z [err]      _closeCode: 1006,
2026-02-05T01:58:00.872268126Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:00.872272111Z [err]      _closeFrameSent: false,
2026-02-05T01:58:00.872275787Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:00.872279500Z [err]      _closeTimer: null,
2026-02-05T01:58:00.872285073Z [err]      _errorEmitted: true,
2026-02-05T01:58:00.872289503Z [err]      _extensions: {},
2026-02-05T01:58:00.872294490Z [err]      _paused: false,
2026-02-05T01:58:00.872298535Z [err]      _protocol: '',
2026-02-05T01:58:00.872302526Z [err]      _readyState: 3,
2026-02-05T01:58:00.872306777Z [err]      _receiver: null,
2026-02-05T01:58:00.872311670Z [err]      _sender: null,
2026-02-05T01:58:00.872315854Z [err]      _socket: null,
2026-02-05T01:58:00.872319500Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:00.872323710Z [err]      _isServer: false,
2026-02-05T01:58:00.872327747Z [err]      _redirects: 0,
2026-02-05T01:58:00.872331828Z [err]      _autoPong: true,
2026-02-05T01:58:00.872335901Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:00.872339587Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:00.872343361Z [err]      _req: null,
2026-02-05T01:58:00.872347422Z [err]      [Symbol(shapeMode)]: false,
2026-02-05T01:58:00.872351567Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:00.872356293Z [err]    },
2026-02-05T01:58:00.872360447Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:00.872364162Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:00.872367848Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:00.872371790Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:00.872376084Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:00.872380173Z [err]      [errors]: [ [Error], [Error] ]
2026-02-05T01:58:00.872384552Z [err]    },
2026-02-05T01:58:00.872388394Z [err]    [Symbol(kMessage)]: ''
2026-02-05T01:58:00.872393750Z [err]  }
2026-02-05T01:58:00.872398158Z [inf]  🔒 SECURITY_AUDIT: {"timestamp":"2026-02-05T01:58:00.849Z","eventType":"CLAIM_CODE_EVENT","userId":"student-001","userRole":"student","action":"REDEEM_FAILED","success":false,"details":{"blockReason":"COPPA_ENFORCEMENT_ERROR","error":"Unknown error","endpoint":"/api/tokens","timestamp":"2026-02-05T01:58:00.849Z","security_context":"coppa_compliant_registration","compliance_note":"Student registration audit - no sensitive data stored","data_minimization":"COPPA_COMPLIANT"},"compliance":"COPPA_FERPA_NCMEC_COMPLIANT"}
2026-02-05T01:58:00.872402364Z [inf]  1:58:00 AM [express] GET /api/tokens 500 in 67ms :: {"error":"Account access verification temporaril…
2026-02-05T01:58:04.480721609Z [inf]  🎁 Fetching reward offers (optimized for demo)...
2026-02-05T01:58:04.480727612Z [inf]  1:58:04 AM [express] GET /api/surprise-giveaways/check-user 304 in 0ms :: {"hasGiveaway":false,"give…
2026-02-05T01:58:04.551325667Z [err]  Failed to create demo user: ErrorEvent {
2026-02-05T01:58:04.551338833Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:04.551347743Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:04.551356523Z [err]        error: [Function],
2026-02-05T01:58:04.551372454Z [err]        close: [Function],
2026-02-05T01:58:04.551380830Z [err]        open: [Function]
2026-02-05T01:58:04.551389373Z [err]      },
2026-02-05T01:58:04.551398864Z [err]      _eventsCount: 4,
2026-02-05T01:58:04.551406914Z [err]      _maxListeners: undefined,
2026-02-05T01:58:04.551418591Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:04.551428924Z [err]      _closeCode: 1006,
2026-02-05T01:58:04.551437662Z [err]      _closeFrameReceived: false,
2026-02-05T01:58:04.551446505Z [err]      _closeFrameSent: false,
2026-02-05T01:58:04.551455513Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:04.551463817Z [err]      _closeTimer: null,
2026-02-05T01:58:04.551481740Z [err]      _extensions: {},
2026-02-05T01:58:04.551490408Z [err]      _paused: false,
2026-02-05T01:58:04.551498452Z [err]      _protocol: '',
2026-02-05T01:58:04.551504676Z [err]      _readyState: 3,
2026-02-05T01:58:04.551511624Z [err]      _receiver: null,
2026-02-05T01:58:04.551518104Z [err]      _sender: null,
2026-02-05T01:58:04.551524181Z [err]      _socket: null,
2026-02-05T01:58:04.551530855Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:04.551537218Z [err]      _isServer: false,
2026-02-05T01:58:04.551543768Z [err]      _redirects: 0,
2026-02-05T01:58:04.551557359Z [err]      _closeTimeout: 30000,
2026-02-05T01:58:04.551564072Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:04.552839659Z [err]      _req: null,
2026-02-05T01:58:04.552863271Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:04.552876819Z [err]    },
2026-02-05T01:58:04.552877560Z [err]      _closeTimer: null,
2026-02-05T01:58:04.552894151Z [err]    [Symbol(kType)]: 'error',
2026-02-05T01:58:04.552898934Z [err]      _extensions: {},
2026-02-05T01:58:04.552907499Z [err]      _paused: false,
2026-02-05T01:58:04.552911194Z [err]    [Symbol(kError)]: AggregateError [ECONNREFUSED]: 
2026-02-05T01:58:04.552916640Z [err]      _protocol: '',
2026-02-05T01:58:04.552917149Z [err]      _readyState: 3,
2026-02-05T01:58:04.552932423Z [err]      _receiver: null,
2026-02-05T01:58:04.552937941Z [err]      _closeMessage: <Buffer >,
2026-02-05T01:58:04.552946560Z [err]      _sender: null,
2026-02-05T01:58:04.552949895Z [err]      _closeTimer: null,
2026-02-05T01:58:04.552955808Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:04.552958659Z [err]      code: 'ECONNREFUSED',
2026-02-05T01:58:04.552960848Z [err]      _socket: null,
2026-02-05T01:58:04.552967201Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:04.552970673Z [err]      [errors]: [ [Error], [Error] ]
2026-02-05T01:58:04.552975526Z [err]      _extensions: {},
2026-02-05T01:58:04.552977178Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:04.552981512Z [err]      _socket: null,
2026-02-05T01:58:04.552985704Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:04.552989260Z [err]    },
2026-02-05T01:58:04.552990605Z [err]      _isServer: false,
2026-02-05T01:58:04.552991470Z [err]      _bufferedAmount: 0,
2026-02-05T01:58:04.552999000Z [err]    [Symbol(kMessage)]: ''
2026-02-05T01:58:04.552999291Z [err]      _protocol: '',
2026-02-05T01:58:04.553002548Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:04.553005899Z [err]      _redirects: 0,
2026-02-05T01:58:04.553010632Z [err]        message: [Function],
2026-02-05T01:58:04.553011916Z [err]      _readyState: 3,
2026-02-05T01:58:04.553015415Z [err]  }
2026-02-05T01:58:04.553016972Z [err]  }
2026-02-05T01:58:04.553019017Z [err]      _redirects: 0,
2026-02-05T01:58:04.553023342Z [err]        close: [Function],
2026-02-05T01:58:04.553031047Z [err]      _receiver: null,
2026-02-05T01:58:04.553031267Z [inf]  1:58:04 AM [express] GET /api/counter 500 in 60ms :: {"message":""}
2026-02-05T01:58:04.553036766Z [err]        open: [Function]
2026-02-05T01:58:04.553041322Z [err]    [Symbol(kTarget)]: WebSocket {
2026-02-05T01:58:04.553049079Z [err]      },
2026-02-05T01:58:04.553058422Z [err]      _eventsCount: 4,
2026-02-05T01:58:04.553058797Z [err]      _events: [Object: null prototype] {
2026-02-05T01:58:04.553060769Z [err]        at internalConnectMultiple (node:net:1122:18)
2026-02-05T01:58:04.553063538Z [err]      _eventsCount: 4,
2026-02-05T01:58:04.553065456Z [err]      [Symbol(shapeMode)]: false,
2026-02-05T01:58:04.553074200Z [err]      _url: 'wss://postgres.railway.internal/v2',
2026-02-05T01:58:04.553076005Z [err]        at afterConnectMultiple (node:net:1689:7) {
2026-02-05T01:58:04.553078991Z [err]      [Symbol(kCapture)]: false
2026-02-05T01:58:04.553088174Z [err]      _closeFrameSent: false,
2026-02-05T01:58:04.553091123Z [err]      _req: null,
2026-02-05T01:58:04.553092475Z [err]      _protocol: '',
2026-02-05T01:58:04.553096730Z [err]      _binaryType: 'arraybuffer',
2026-02-05T01:58:04.553096884Z [err]    },
2026-02-05T01:58:04.553099325Z [err]      _socket: null,
